Depth,BS,CALI,DENS,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,TEMP,TENS,TVD,V_mud
1214.0184,8.5,8.4815,2.2762,104.3657,108.6108,0.299394,3.2233,12.9834,10.9664,6.7902,-269.821,39.877,1170.8878,1158.953818,0.883832727
1214.1708,8.5,8.5116,2.269,105.0844,107.7306,0.303118,3.2036,13.0205,11.0362,6.7404,-270.9468,39.8788,1165.5516,1159.095451,0.867829091
1214.3232,8.5,8.6145,2.2662,105.1601,103.7555,0.309838,3.1941,12.649,10.7656,6.5251,-272.1544,39.8806,1156.2938,1159.237083,0.795554545
1214.4756,8.5,8.7149,2.2767,104.4549,103.2621,0.327138,3.2287,12.2678,10.4771,6.3227,-272.9329,39.8824,1149.4714,1159.378714,0.786583636
1214.628,8.5,8.7626,2.2919,103.2449,105.6958,0.341232,3.2377,12.6019,10.7828,6.4866,-273.132,39.8842,1153.7748,1159.520345,0.830832727
1214.7804,8.5,8.795,2.3026,101.9967,104.7491,0.333127,3.2466,13.3143,11.4,6.8802,-273.1338,39.8861,1160.1605,1159.661976,0.81362
1214.9328,8.5,8.8643,2.3118,100.5683,101.7568,0.315846,3.3341,13.2466,11.3524,6.95,-273.2914,39.8879,1157.2052,1159.803606,0.759214545
1215.0852,8.5,9.001,2.3268,98.1522,98.6103,0.306784,3.4406,12.6915,10.8762,6.7424,-273.5949,39.8897,1155.2015,1159.945235,0.702005455
1215.2376,8.5,9.1714,2.3666,94.5937,94.6284,0.288071,3.4646,13.1468,11.2213,6.8488,-273.9174,39.8915,1159.6647,1160.086864,0.629607273
1215.39,8.5,9.2631,2.4125,91.9624,90.7347,0.25146,3.436,15.1124,12.8088,7.4682,-274.1722,39.8933,1159.6844,1160.228492,0.558812727
1215.5424,8.5,9.2363,2.4048,91.3321,92.5316,0.233967,3.4177,16.819,14.2064,8.0584,-274.3373,39.8952,1154.2485,1160.370119,0.591483636
1215.6948,8.5,9.1946,2.364,92.9508,98.4018,0.253663,3.3954,16.5878,14.0345,8.1942,-274.3668,39.897,1151.2719,1160.511746,0.698214545
1215.8472,8.5,9.2583,2.3482,96.1627,104.9419,0.290207,3.3656,15.4442,13.1016,8.0646,-274.2834,39.8988,1153.4244,1160.653373,0.817125455
1215.9996,8.5,9.2743,2.3563,98.4645,108.4899,0.31629,3.3208,14.7119,12.502,7.8872,-274.1215,39.9006,1155.1769,1160.794999,0.881634545
1216.152,8.5,9.1641,2.3587,99.0386,107.2346,0.308615,3.2849,14.7658,12.5471,7.8656,-273.817,39.9024,1153.5934,1160.936624,0.858810909
1216.3044,8.5,9.0355,2.3564,98.6836,106.1445,0.284511,3.2761,15.9937,13.5408,8.2674,-273.4938,39.9042,1151.5978,1161.078249,0.838990909
1216.4568,8.5,8.8713,2.3564,98.0223,104.7596,0.269472,3.2465,17.3061,14.5903,8.6465,-273.4902,39.9061,1152.9501,1161.219873,0.813810909
1216.6092,8.5,8.6646,2.3492,97.3941,102.1822,0.260215,3.1523,16.5923,13.9937,8.2511,-273.8566,39.9079,1158.0532,1161.361497,0.766949091
1216.7616,8.5,8.4916,2.3444,97.1281,98.8536,0.256739,3.075,14.9601,12.6914,7.6604,-274.2814,39.9097,1160.619,1161.50312,0.706429091
1216.914,8.5,8.3881,2.3555,97.0079,98.6644,0.264218,3.1287,14.4544,12.3393,7.6449,-274.5835,39.9115,1158.7604,1161.644742,0.702989091
1217.0664,8.5,8.364,2.3651,97.2363,101.4626,0.268812,3.2172,14.1497,12.1555,7.7157,-274.706,39.9133,1158.615,1161.786364,0.753865455
1217.2188,8.5,8.3713,2.3685,98.1241,102.5895,0.271699,3.2928,13.8789,11.9726,7.6229,-274.6252,39.9151,1158.1892,1161.927986,0.774354545
1217.3712,8.5,8.3252,2.3649,98.4325,101.9497,0.293413,3.3589,13.7687,11.8799,7.4376,-274.5024,39.917,1154.0382,1162.069606,0.762721818
1217.5236,8.5,8.2646,2.3592,97.1978,99.8644,0.312497,3.369,13.5241,11.6487,7.2131,-274.6527,39.9188,1148.4615,1162.211227,0.724807273
1217.676,8.5,8.2434,2.3581,95.6302,97.3467,0.29744,3.3518,13.0416,11.2068,6.9696,-275.2056,39.9206,1146.4073,1162.352846,0.679030909
1217.8284,8.5,8.2693,2.361,95.4068,98.3027,0.277665,3.3857,12.7076,10.8815,6.8193,-275.8532,39.9224,1150.6404,1162.494465,0.696412727
1217.9808,8.5,8.3235,2.3563,96.8433,101.3153,0.280115,3.4245,12.5601,10.7096,6.7277,-276.2549,39.9242,1154.6941,1162.636084,0.751187273
1218.1332,8.5,8.3928,2.3546,99.3512,102.5197,0.28528,3.4275,12.6812,10.76,6.7671,-276.4893,39.9261,1154.8705,1162.777702,0.773085455
1218.2856,8.5,8.4399,2.365,101.1289,103.2526,0.284287,3.4404,12.9508,10.9369,6.8927,-276.6316,39.9279,1158.7467,1162.919319,0.786410909
1218.438,8.5,8.4364,2.373,101.5042,105.513,0.289342,3.4615,13.0921,11.0128,6.9659,-276.4657,39.9297,1163.375,1163.060936,0.827509091
1218.5904,8.5,8.4349,2.3755,101.3783,105.4896,0.299078,3.4667,13.1251,10.9998,6.9844,-275.8255,39.9315,1162.2677,1163.202552,0.827083636
1218.7428,8.5,8.4661,2.3758,101.1744,105.7467,0.307798,3.4646,13.1557,10.9766,6.9903,-274.8503,39.9333,1155.235,1163.344168,0.831758182
1218.8952,8.5,8.4817,2.368,100.8917,109.8587,0.306103,3.4212,13.1015,10.8811,6.9343,-273.8789,39.9351,1150.7274,1163.485783,0.906521818
1219.0476,8.5,8.4677,2.3514,100.7135,111.1618,0.30093,3.3464,12.8401,10.6254,6.7666,-273.2875,39.937,1149.9489,1163.627398,0.930214545
1219.2,8.5,8.4599,2.3358,100.7049,107.304,0.304031,3.295,12.4214,10.2558,6.543,-273.3027,39.9388,1148.6743,1163.769012,0.860072727
1219.3524,8.5,8.4826,2.3362,100.6704,104.1543,0.313889,3.2857,12.2587,10.1161,6.4742,-273.7852,39.9406,1149.8104,1163.910625,0.802805455
1219.5048,8.5,8.5219,2.3518,100.2595,102.0848,0.318071,3.327,12.4757,10.3203,6.6507,-274.3766,39.9424,1156.6954,1164.052238,0.765178182
1219.6572,8.5,8.5522,2.3674,99.3753,102.448,0.304744,3.4032,12.6086,10.4886,6.8422,-274.8242,39.9442,1161.5781,1164.19385,0.771781818
1219.8096,8.5,8.5709,2.3775,98.8842,106.4232,0.285464,3.4484,12.5225,10.4875,6.9413,-275.0219,39.9461,1165.575,1164.335462,0.844058182
1219.962,8.5,8.5845,2.3807,99.2993,112.1909,0.27942,3.4542,12.1725,10.2664,6.9244,-274.9889,39.9479,1168.0865,1164.477073,0.948925455
1220.1144,8.5,8.5831,2.384,100.4153,114.4253,0.289581,3.4118,11.6454,9.8854,6.7905,-274.8098,39.9497,1161.9111,1164.618684,0.989550909
1220.2668,8.5,8.5633,2.3842,101.943,115.1307,0.295838,3.3518,11.3149,9.6496,6.7146,-274.4375,39.9515,1155.7108,1164.760294,1
1220.4192,8.5,8.5291,2.3771,103.1039,112.9242,0.292512,3.3209,11.2227,9.6056,6.759,-273.8781,39.9533,1155.0129,1164.901903,0.962258182
1220.5716,8.5,8.4935,2.3619,103.5858,107.5411,0.292503,3.3174,11.0693,9.5177,6.7465,-273.2825,39.9551,1156.8245,1165.043509,0.864383636
1220.724,8.5,8.4657,2.3442,103.7317,103.9477,0.299415,3.3302,10.6527,9.222,6.5662,-272.7585,39.957,1160.6663,1165.185114,0.799049091
1220.8764,8.5,8.4693,2.3437,103.7025,103.1069,0.305443,3.3376,10.4891,9.1435,6.4927,-272.2368,39.9588,1161.6743,1165.326715,0.783761818
1221.0288,8.5,8.5206,2.3591,103.5433,104.8038,0.300697,3.3738,11.0233,9.6543,6.753,-271.5185,39.9606,1162.7664,1165.468315,0.814614545
1221.1812,8.5,8.5572,2.3669,103.1933,107.673,0.28961,3.3639,11.6308,10.225,7.0332,-270.3709,39.9624,1164.4141,1165.609912,0.866781818
1221.3336,8.5,8.5227,2.3647,102.7604,106.5611,0.286258,3.325,11.8511,10.4473,7.1063,-268.653,39.9642,1165.5334,1165.751507,0.846565455
1221.486,8.5,8.458,2.3658,102.7063,105.9701,0.286309,3.2993,11.6955,10.3232,7.0006,-266.6053,39.966,1167.2102,1165.8931,0.83582
1221.6384,8.5,8.4088,2.3647,103.1485,107.1177,0.282713,3.2797,11.3293,10.0088,6.7755,-264.8573,39.9679,1167.519,1166.03469,0.856685455
1221.7908,8.5,8.3881,2.3471,104.0214,104.6194,0.280812,3.2398,11.2434,9.9225,6.5953,-263.6975,39.9697,1163.8511,1166.176278,0.811261818
1221.9432,8.5,8.4051,2.3127,104.9537,99.748,0.282261,3.1545,11.7534,10.3051,6.602,-262.8506,39.9715,1161.9762,1166.317864,0.722690909
1222.0956,8.5,8.4728,2.2769,105.1658,95.1709,0.285262,3.0497,12.5829,10.9238,6.7624,-262.0469,39.9733,1169.1025,1166.459447,0.639470909
1222.248,8.5,8.5718,2.262,104.2858,89.7823,0.28842,2.9958,13.216,11.3963,6.9081,-261.2813,39.9751,1172.3684,1166.601028,0.541496364
1222.4004,8.5,8.6535,2.2729,102.7505,87.3404,0.286631,3.0054,13.3525,11.4922,6.9248,-260.5287,39.977,1165.1716,1166.742606,0.497098182
1222.5528,8.5,8.6761,2.2901,101.592,86.438,0.276912,3.0285,13.7507,11.8122,7.1218,-259.8396,39.9788,1156.0293,1166.884182,0.480690909
1222.7052,8.5,8.6628,2.2852,100.3749,83.1677,0.276702,3.0695,14.3503,12.2742,7.3885,-259.357,39.9806,1155.7051,1167.025756,0.421230909
1222.8576,8.5,8.6547,2.286,96.9748,82.1837,0.282896,3.0975,14.8742,12.6346,7.5396,-259.0085,39.9824,1159.9861,1167.167328,0.40334
1223.01,8.5,8.6444,2.3475,91.5741,82.3403,0.256044,3.101,17.058,14.3646,8.3498,-258.7806,39.9842,1161.3636,1167.308897,0.406187273
1223.1624,8.5,8.5736,2.4119,87.4426,76.8137,0.204397,3.1395,20.3059,17.0074,9.4691,-258.8585,39.986,1160.0051,1167.450464,0.305703636
1223.3148,8.5,8.4211,2.3627,87.2653,71.9814,0.202703,3.1505,20.0588,16.7804,9.0469,-259.2673,39.9879,1163.7578,1167.592028,0.217843636
1223.4672,8.5,8.3363,2.2628,91.4863,73.5815,0.261126,3.1166,17.2665,14.4295,7.8438,-259.6962,39.9897,1169.1808,1167.733591,0.246936364
1223.6196,8.5,8.4297,2.2133,98.2359,80.2298,0.309684,3.1185,15.3713,12.841,7.2443,-259.9015,39.9915,1168.0313,1167.87515,0.367814545
1223.772,8.5,8.6162,2.2171,103.5185,85.7307,0.323522,3.097,14.4155,12.0764,6.9621,-260.0709,39.9933,1163.089,1168.016708,0.467830909
1223.9244,8.5,8.7637,2.2318,105.5651,88.5777,0.321901,3.0518,14.2085,11.9537,6.7334,-260.4365,39.9951,1160.2419,1168.158263,0.519594545
1224.0768,8.5,8.843,2.2313,105.9309,86.904,0.313274,3.0308,14.7414,12.4676,6.7564,-260.9468,39.9969,1157.6073,1168.299816,0.489163636
1224.2292,8.5,8.8751,2.2277,105.9513,82.4758,0.305557,3.0003,15.1948,12.9514,6.9471,-261.4123,39.9988,1158.4906,1168.441366,0.408650909
1224.3816,8.5,8.9052,2.235,105.7712,81.3781,0.300607,2.9596,14.8764,12.8031,6.9674,-261.8749,40.0006,1168.3676,1168.582914,0.388692727
1224.534,8.5,8.9587,2.2502,105.2314,83.0612,0.290374,2.9506,14.1802,12.2736,6.7747,-262.449,40.0024,1169.8549,1168.72446,0.419294545
1224.6864,8.5,8.9734,2.2698,104.0732,87.0619,0.270729,2.9944,13.6769,11.8315,6.6602,-262.9924,40.0042,1160.5444,1168.866004,0.492034545
1224.8388,8.5,8.9314,2.2983,102.8115,90.9679,0.257655,3.0601,13.8573,11.9408,6.8694,-263.2808,40.006,1158.8214,1169.007545,0.563052727
1224.9912,8.5,8.9197,2.3168,101.8973,93.0686,0.261173,3.1123,13.8828,11.9258,6.9539,-263.3613,40.0078,1159.2026,1169.149083,0.601247273
1225.1436,8.5,8.9504,2.3121,101.3486,92.9352,0.268434,3.0913,13.1263,11.2607,6.6497,-263.3409,40.0097,1157.9897,1169.29062,0.598821818
1225.296,8.5,8.981,2.2994,101.9181,93.7098,0.279257,3.0162,12.7733,10.9475,6.458,-263.3896,40.0115,1158.7567,1169.432154,0.612905455
1225.4484,8.5,9.0231,2.2747,103.6078,94.997,0.293826,2.9714,13.3397,11.4249,6.5556,-263.6786,40.0133,1156.226,1169.573686,0.636309091
1225.6008,8.5,9.0202,2.2342,105.3112,89.8101,0.304584,2.9312,14.2866,12.2228,6.7524,-264.2369,40.0151,1155.1152,1169.715215,0.542001818
1225.7532,8.5,8.9321,2.2066,106.5222,84.032,0.305005,2.9023,14.7195,12.5759,6.8544,-265.0417,40.0169,1156.6997,1169.856742,0.436945455
1225.9056,8.5,8.7994,2.2093,106.6535,83.7522,0.299947,2.9379,14.19,12.1133,6.6922,-266.0476,40.0187,1157.6245,1169.998267,0.431858182
1226.058,8.5,8.6795,2.2425,105.1638,88.3696,0.299449,2.9972,13.1435,11.2549,6.3538,-267.1319,40.0206,1158.2437,1170.139789,0.515810909
1226.2104,8.5,8.6295,2.3025,102.8187,94.8732,0.297727,3.1074,12.7967,11.026,6.3112,-268.0329,40.0224,1158.4044,1170.281309,0.634058182
1226.3628,8.5,8.6415,2.351,100.6274,100.4394,0.289677,3.2493,13.3204,11.5111,6.6082,-268.5185,40.0242,1157.2959,1170.422827,0.735261818
1226.5152,8.5,8.6487,2.3623,99.081,108.5416,0.280718,3.3281,13.3994,11.5676,6.6885,-268.5513,40.026,1160.7266,1170.564342,0.882574545
1226.6676,8.5,8.6333,2.3518,98.3885,113.2071,0.276652,3.3159,12.733,10.9617,6.4733,-268.2363,40.0278,1165.2791,1170.705855,0.967401818
1226.82,8.5,8.6056,2.3443,98.4456,108.7054,0.281856,3.216,12.4533,10.6718,6.4902,-267.6858,40.0296,1166.0936,1170.847365,0.885552727
1226.9724,8.5,8.5522,2.3402,98.8751,101.9706,0.286572,3.1454,12.9102,11.0006,6.8427,-267.1559,40.0315,1163.964,1170.988874,0.763101818
1227.1248,8.5,8.5033,2.3242,98.8061,97.2324,0.293762,3.1321,13.0507,11.0511,6.9747,-267.0396,40.0333,1164.4668,1171.13038,0.676952727
1227.2772,8.5,8.4945,2.3171,96.6852,94.0399,0.296717,3.1307,13.2867,11.1444,7.0119,-267.4428,40.0351,1168.6204,1171.271883,0.618907273
1227.4296,8.5,8.516,2.3507,93.4563,90.0851,0.274819,3.124,15.2288,12.6494,7.6489,-268.1793,40.0369,1171.427,1171.413384,0.547001818
1227.582,8.5,8.5037,2.3884,92.1689,86.8976,0.238529,3.1229,16.8427,13.963,8.1895,-269.0119,40.0387,1170.8595,1171.554883,0.489047273
1227.7344,8.5,8.4293,2.3679,92.5011,88.071,0.232832,3.0713,14.9918,12.5192,7.5865,-269.6688,40.0405,1170.3193,1171.69638,0.510381818
1227.8868,8.5,8.3732,2.3524,94.3808,92.4566,0.26072,3.0737,14.1732,11.9137,7.4473,-269.9021,40.0424,1170.105,1171.837874,0.59012
1228.0392,8.5,8.3629,2.3652,96.7187,95.8267,0.281093,3.1915,15.01,12.6605,7.8057,-269.5589,40.0442,1174.0936,1171.979366,0.651394545
1228.1916,8.5,8.358,2.3769,97.2106,97.0695,0.275739,3.2334,15.046,12.7432,7.6785,-268.7729,40.046,1177.1541,1172.120855,0.673990909
1228.344,8.5,8.3874,2.3745,97.3214,97.44,0.267031,3.1675,14.89,12.6051,7.4018,-268.1105,40.0478,1169.735,1172.262342,0.680727273
1228.4964,8.5,8.4925,2.3494,98.4381,92.6157,0.272799,3.0839,14.2106,11.9869,7.0006,-267.878,40.0496,1161.4871,1172.403827,0.593012727
1228.6488,8.5,8.5984,2.3176,99.5458,87.1837,0.277957,3.0095,12.6251,10.6369,6.4151,-268.0433,40.0514,1163.2085,1172.54531,0.494249091
1228.8012,8.5,8.6313,2.3125,100.1818,85.5873,0.274224,3.0311,11.9554,10.0835,6.2825,-268.5234,40.0532,1165.6984,1172.68679,0.465223636
1228.9536,8.5,8.6193,2.3292,100.2113,87.6512,0.270995,3.201,11.9556,10.1038,6.3909,-269.1998,40.0551,1167.6633,1172.828267,0.502749091
1229.106,8.5,8.6109,2.3417,99.7294,94.5342,0.277749,3.3542,11.5342,9.778,6.2445,-269.9195,40.0569,1167.5009,1172.969743,0.627894545
1229.2584,8.5,8.657,2.3541,99.3639,102.0872,0.287462,3.3835,11.3311,9.6427,6.1506,-270.4192,40.0587,1162.7157,1173.111216,0.765221818
1229.4108,8.5,8.7351,2.3753,99.1748,105.0904,0.291775,3.321,12.187,10.3981,6.55,-270.4412,40.0605,1157.6331,1173.252686,0.819825455
1229.5632,8.5,8.7872,2.3826,99.2284,103.4286,0.291758,3.1869,13.0733,11.1759,6.9746,-270.0485,40.0623,1156.4915,1173.394155,0.789610909
1229.7156,8.5,8.8096,2.3591,100.1351,99.6081,0.295611,3.0839,13.3105,11.3566,7.0319,-269.6831,40.0641,1161.0175,1173.535621,0.720147273
1229.868,8.5,8.849,2.3105,101.7201,94.973,0.307471,3.0284,12.6759,10.7284,6.6361,-269.7349,40.066,1166.2469,1173.677084,0.635872727
1230.0204,8.5,8.9056,2.2743,102.9386,90.0461,0.316129,2.9881,11.5135,9.6405,6.0475,-270.267,40.0678,1164.6461,1173.818546,0.546292727
1230.1728,8.5,8.9398,2.2838,102.7996,86.7636,0.307438,3.0367,11.2801,9.3595,5.9141,-271.0843,40.0696,1161.8425,1173.960005,0.486610909
1230.3252,8.5,8.91,2.3323,100.9935,90.1419,0.291396,3.1884,12.6452,10.4235,6.4489,-271.9493,40.0714,1164.6787,1174.101461,0.548034545
1230.4776,8.5,8.852,2.3726,98.2733,97.964,0.280798,3.3014,13.8683,11.41,6.9501,-272.7609,40.0732,1167.4958,1174.242915,0.690254545
1230.63,8.5,8.8699,2.3801,95.9548,100.4558,0.280975,3.3132,13.6376,11.25,6.9457,-273.5124,40.075,1163.8562,1174.384367,0.73556
1230.7824,8.5,8.9624,2.3757,94.9255,101.3968,0.282704,3.3303,13.1605,10.8957,6.8682,-274.0941,40.0769,1160.0052,1174.525817,0.752669091
1230.9348,8.5,9.0347,2.3772,94.8001,106.9814,0.279374,3.3953,13.3551,11.0677,7.054,-274.299,40.0787,1162.1036,1174.667264,0.854207273
1231.0872,8.5,9.0374,2.3848,94.8607,108.6253,0.276779,3.4445,13.8552,11.4488,7.3423,-274.0308,40.0805,1163.7123,1174.808709,0.884096364
1231.2396,8.5,8.9643,2.3912,94.9254,104.4668,0.279025,3.4351,14.0167,11.5335,7.4507,-273.4005,40.0823,1162.4419,1174.950151,0.808487273
1231.392,8.5,8.8427,2.3901,95.2361,102.5046,0.269635,3.3987,13.6385,11.1932,7.3027,-272.5016,40.0841,1159.6213,1175.091591,0.772810909
1231.5444,8.5,8.7655,2.38,96.2092,102.6022,0.255715,3.3865,13.0336,10.6869,7,-271.2532,40.0859,1159.6077,1175.233029,0.774585455
1231.6968,8.5,8.7761,2.3587,98.14,97.9809,0.256649,3.3343,12.6916,10.3872,6.6288,-269.8458,40.0878,1168.7969,1175.374464,0.690561818
1231.8492,8.5,8.8235,2.3177,100.5261,88.5079,0.270447,3.1802,12.867,10.4779,6.3574,-268.8633,40.0896,1173.9033,1175.515897,0.518325455
1232.0016,8.5,8.8643,2.2729,102.5654,79.6452,0.275127,2.9625,13.2335,10.7101,6.3357,-268.4868,40.0914,1162.9487,1175.657328,0.357185455
1232.154,8.5,8.88,2.2497,104.0987,75.1079,0.273531,2.7979,13.3647,10.7665,6.4358,-268.611,40.0932,1157.6035,1175.798756,0.274689091
1232.3064,8.5,8.8331,2.242,104.5839,75.4798,0.280643,2.7477,12.7167,10.2317,6.2325,-269.1357,40.095,1157.7728,1175.940182,0.281450909
1232.4588,8.5,8.7162,2.2539,103.4482,83.4815,0.28798,2.8232,12.2286,9.8577,5.9711,-269.7518,40.0968,1156.4641,1176.081606,0.426936364
1232.6112,8.5,8.622,2.2959,101.2233,93.5827,0.289554,3.0229,13.447,10.8609,6.3272,-270.1126,40.0986,1158.3389,1176.223027,0.610594545
1232.7636,8.5,8.6302,2.3384,98.7793,99.0432,0.290619,3.2268,15.0279,12.1624,6.8818,-270.1254,40.1005,1159.6244,1176.364446,0.709876364
1232.916,8.5,8.7212,2.366,96.8354,101.4178,0.293629,3.3127,15.3565,12.4527,6.9793,-269.8768,40.1023,1161.969,1176.505863,0.753050909
1233.0684,8.5,8.8164,2.3874,95.6659,101.95,0.289423,3.2797,14.9605,12.1411,6.8138,-269.499,40.1041,1168.8694,1176.647277,0.762727273
1233.2208,8.5,8.8665,2.4021,94.9516,101.0915,0.265966,3.1608,14.6613,11.8993,6.7553,-269.0727,40.1059,1171.4749,1176.788689,0.747118182
1233.3732,8.5,8.8481,2.4014,94.4519,103.6623,0.241434,3.0584,14.5138,11.7807,6.7913,-268.6497,40.1077,1163.1757,1176.930098,0.79386
1233.5256,8.5,8.7805,2.3858,94.127,103.9139,0.233975,3.0132,13.8413,11.2591,6.6628,-268.2829,40.1095,1158.6312,1177.071505,0.798434545
1233.678,8.5,8.7256,2.3694,94.0025,97.7552,0.231896,2.9845,12.7424,10.4204,6.3801,-267.8904,40.1113,1167.8934,1177.21291,0.686458182
1233.8304,8.5,8.7086,2.3594,94.0103,92.6881,0.22662,2.9808,12.4585,10.249,6.307,-267.3019,40.1132,1176.3789,1177.354313,0.594329091
1233.9828,8.5,8.7025,2.3512,93.9851,91.2776,0.230637,3.0579,13.2934,11.0032,6.5542,-266.4023,40.115,1170.8154,1177.495713,0.568683636
1234.1352,8.5,8.6649,2.3472,93.9176,93.9504,0.246678,3.2001,14.2023,11.8479,6.8052,-265.1592,40.1168,1158.9083,1177.63711,0.61728
1234.2876,8.5,8.6408,2.3589,94.4857,95.7953,0.267049,3.3131,14.2698,12.0092,6.7803,-263.5259,40.1186,1152.2528,1177.778506,0.650823636
1234.44,8.5,8.6835,2.3663,96.4401,96.6781,0.285715,3.3133,13.6289,11.5877,6.4761,-261.689,40.1204,1155.7213,1177.919899,0.666874545
1234.5924,8.5,8.7694,2.3406,99.5318,95.9131,0.298987,3.1982,12.9196,11.1359,5.9979,-260.1944,40.1222,1162.4146,1178.061289,0.652965455
1234.7448,8.5,8.8632,2.2909,102.7002,90.7842,0.313432,3.0416,13.1781,11.5491,5.7392,-259.3625,40.1241,1163.8424,1178.202677,0.559712727
1234.8972,8.5,8.8941,2.2541,104.9961,85.0398,0.327274,2.916,14.3138,12.7337,5.8534,-259.0068,40.1259,1164.8262,1178.344063,0.455269091
1235.0496,8.5,8.826,2.2434,105.8266,81.2577,0.326755,2.7988,15.1265,13.5869,5.9898,-258.8255,40.1277,1172.3496,1178.485447,0.386503636
1235.202,8.5,8.6955,2.2415,105.4543,78.4306,0.312341,2.7143,15.1846,13.6819,5.8864,-258.7159,40.1295,1174.2522,1178.626828,0.335101818
1235.3544,8.5,8.5493,2.2301,104.716,75.8319,0.291198,2.7146,14.8684,13.3678,5.7264,-258.7395,40.1313,1170.0374,1178.768207,0.287852727
1235.5068,8.5,8.4528,2.213,104.0431,74.8176,0.276308,2.7691,14.6573,13.1013,5.8414,-258.8647,40.1331,1171.7391,1178.909583,0.269410909
1235.6592,8.5,8.4342,2.2111,103.0329,74.4897,0.281161,2.8364,14.4137,12.775,6.1865,-259.007,40.1349,1171.3704,1179.050957,0.263449091
1235.8116,8.5,8.5008,2.2501,99.8849,74.4775,0.289605,2.9504,14.1262,12.3845,6.5337,-259.1826,40.1368,1167.6121,1179.192329,0.263227273
1235.964,8.5,8.6453,2.3561,92.9404,74.0311,0.275881,3.1688,18.0887,15.5336,7.8248,-259.4107,40.1386,1168.9041,1179.333699,0.255110909
1236.1164,8.5,8.7684,2.5152,83.6741,69.7007,0.221171,3.4732,43.0231,35.6304,13.4371,-259.6855,40.1404,1174.6841,1179.475066,0.176376364
1236.2688,8.5,8.7695,2.6129,75.7972,65.0993,0.159284,3.6443,98.789,79.8197,24.3616,-260.0212,40.1422,1180.4954,1179.61643,0.092714545
1236.4212,8.5,8.6653,2.5633,73.6733,66.691,0.148438,3.5104,127.3553,102.0308,29.8508,-260.3727,40.144,1185.0625,1179.757793,0.121654545
1236.5736,8.5,8.5554,2.4295,79.0254,74.3867,0.194774,3.2465,76.5163,62.1003,21.3509,-260.7057,40.1458,1188.2037,1179.899152,0.261576364
1236.726,8.5,8.459,2.3204,88.2725,86.0841,0.255274,3.0203,26.0959,22.2764,11.6426,-261.0771,40.1476,1185.3031,1180.04051,0.474256364
1236.8784,8.5,8.4248,2.261,97.0248,96.3076,0.289519,2.9215,12.4978,11.3221,8.3549,-261.5252,40.1495,1181.7095,1180.181865,0.660138182
1237.0308,8.5,8.4811,2.2423,102.9982,101.3369,0.296163,2.9508,11.5555,10.5575,7.835,-261.8863,40.1513,1184.5565,1180.323218,0.75158
1237.1832,8.5,8.5469,2.2586,105.2615,101.6414,0.294223,3.068,11.4846,10.5802,7.3802,-261.9082,40.1531,1183.9708,1180.464569,0.757116364
1237.3356,8.5,8.555,2.2821,105.1898,100.0161,0.293087,3.179,11.5024,10.7,6.941,-261.5757,40.1549,1181.2599,1180.605917,0.727565455
1237.488,8.5,8.509,2.2942,104.7296,97.0572,0.289207,3.1447,11.5122,10.8036,6.7037,-261.1352,40.1567,1181.1654,1180.747262,0.673767273
1237.6404,8.5,8.4741,2.2928,104.9265,92.7444,0.283843,3.0116,11.4392,10.768,6.5788,-260.8786,40.1585,1180.7947,1180.888606,0.595352727
1237.7928,8.5,8.4878,2.2784,105.3007,87.4939,0.280834,3.0206,11.3497,10.6061,6.509,-260.7897,40.1603,1176.3447,1181.029947,0.499889091
1237.9452,8.5,8.5299,2.277,105.2224,86.1904,0.283542,3.0967,11.4269,10.5016,6.5262,-260.6658,40.1622,1171.5598,1181.171285,0.476189091
1238.0976,8.5,8.5692,2.2855,105.0151,87.0362,0.290202,3.0983,11.6642,10.5141,6.5753,-260.5396,40.164,1167.985,1181.312622,0.491567273
1238.25,8.5,8.5846,2.2822,104.9734,87.1984,0.30358,3.0454,11.7547,10.4261,6.5208,-260.4499,40.1658,1165.8303,1181.453956,0.494516364
1238.4024,8.5,8.5998,2.2722,105.3244,88.4349,0.31017,2.9897,11.7402,10.278,6.4304,-260.4114,40.1676,1168.4934,1181.595287,0.516998182
1238.5548,8.5,8.6361,2.2613,105.8075,87.2105,0.298972,2.9636,11.9339,10.3337,6.461,-260.5296,40.1694,1173.4618,1181.736616,0.494736364
1238.7072,8.5,8.6787,2.2558,105.854,84.9547,0.292621,3.0116,11.9974,10.3015,6.4703,-260.7919,40.1712,1174.8884,1181.877943,0.453721818
1238.8596,8.5,8.7019,2.2653,105.5254,84.1077,0.2955,3.0977,11.7752,10.0394,6.3768,-260.8476,40.173,1175.0151,1182.019268,0.438321818
1239.012,8.5,8.6985,2.2975,105.1551,85.4264,0.28998,3.1062,11.654,9.8728,6.2806,-260.4258,40.1749,1172.8195,1182.16059,0.462298182
1239.1644,8.5,8.6618,2.3219,105.0014,85.4789,0.283488,3.0507,11.7255,9.8895,6.242,-259.7433,40.1767,1173.1686,1182.30191,0.463252727
1239.3168,8.5,8.5936,2.3051,105.1582,82.4698,0.286782,3.0546,11.8238,9.9493,6.2644,-259.3697,40.1785,1176.7249,1182.443227,0.408541818
1239.4692,8.5,8.5413,2.2737,105.3441,79.4585,0.292629,3.0597,11.8218,9.9272,6.3071,-259.5485,40.1803,1179.5515,1182.584542,0.353790909
