,DEPTH,CEMENT_FLAG,GR,GR_SHAPE,NEUT,RESD,TVD,V_mud,DTC,BS,CALI,DENS,Zone,Thickness,Lithofacies,Facies_code
3876,967.2828,-999,96.9138,-999,0.3052,24.7507,945.7378,-999,97.3249,12.25,12.254,2.2326,-999,0,-999,-999
3877,967.4352,-999,102.4833,-999,0.2848,24.8891,945.8866,-999,96.1397,12.25,12.526,2.2393,-999,0,-999,-999
3878,967.5876,-999,103.5427,-999,0.2699,25.1825,946.0355,-999,95.4451,12.25,12.5296,2.2545,-999,0,-999,-999
3879,967.74,-999,101.266,-999,0.2591,25.5906,946.1843,-999,95.1133,12.25,12.3346,2.276,-999,0,-999,-999
3880,967.8924,-999,98.9893,-999,0.2483,25.9986,946.3331,-999,94.7815,12.25,12.1397,2.2975,-999,0,-999,-999
3881,968.0448,-999,97.2217,-999,0.2436,26.3696,946.482,-999,94.6402,12.25,11.9953,2.3037,-999,0,-999,-999
3882,968.1972,-999,96.677,-999,0.2536,26.6519,946.6308,-999,94.9563,12.25,11.9726,2.2733,-999,0,-999,-999
3883,968.3496,-999,96.1323,-999,0.2636,26.9342,946.7797,-999,95.2724,12.25,11.9499,2.2429,-999,0,-999,-999
3884,968.502,-999,95.582,-999,0.2736,27.2121,946.9285,-999,95.5965,12.25,11.9301,2.2132,-999,0,-999,-999
3885,968.6544,-999,94.611,-999,0.2781,27.1636,947.0774,-999,96.5262,12.25,12.1288,2.2348,-999,0,-999,-999
3886,968.8068,-999,93.6401,-999,0.2826,27.1152,947.2262,-999,97.4559,12.25,12.3275,2.2565,-999,0,-999,-999
3887,968.9592,-999,92.6692,-999,0.2871,27.0667,947.3751,-999,98.3856,12.25,12.5262,2.2781,-999,0,-999,-999
3888,969.1116,-999,93.5891,-999,0.297,26.4548,947.524,-999,98.8447,12.25,12.4549,2.2726,-999,0,-999,-999
3889,969.264,-999,95.2004,-999,0.3087,25.6369,947.6728,-999,99.1316,12.25,12.2849,2.257,-999,0,-999,-999
3890,969.4164,-999,96.8117,-999,0.3205,24.8189,947.8217,-999,99.4186,12.25,12.1148,2.2415,-999,0,-999,-999
3891,969.5688,-999,97.7074,-999,0.3279,24.2311,947.9706,-999,99.8117,12.25,12.0795,2.227,-999,0,-999,-999
3892,969.7212,-999,97.7337,-999,0.33,23.9229,948.1194,-999,100.3338,12.25,12.208,2.2137,-999,0,-999,-999
3893,969.8736,-999,97.76,-999,0.332,23.6147,948.2683,-999,100.8559,12.25,12.3365,2.2004,-999,0,-999,-999
3894,970.026,-999,97.8814,-999,0.3321,23.3783,948.4172,-999,101.2878,12.25,12.4392,2.1933,-999,0,-999,-999
3895,970.1784,-999,98.4652,-999,0.3226,23.4904,948.5661,-999,101.2811,12.25,12.4168,2.2159,-999,0,-999,-999
3896,970.3308,-999,99.049,-999,0.313,23.6026,948.715,-999,101.2743,12.25,12.3943,2.2385,-999,0,-999,-999
3897,970.4832,-999,99.6328,-999,0.3034,23.7148,948.8638,-999,101.2676,12.25,12.3718,2.2611,-999,0,-999,-999
3898,970.6356,-999,98.7346,-999,0.3137,23.6248,949.0127,-999,100.9746,12.25,12.3081,2.249,-999,0,-999,-999
3899,970.788,-999,97.6529,-999,0.3264,23.5097,949.1616,-999,100.6463,12.25,12.2394,2.2326,-999,0,-999,-999
3900,970.9404,-999,96.5711,-999,0.3391,23.3946,949.3105,-999,100.3179,12.25,12.1706,2.2163,-999,0,-999,-999
3901,971.0928,-999,96.5567,-999,0.3386,23.5625,949.4594,-999,100.3755,12.25,12.2108,2.209,-999,0,-999,-999
3902,971.2452,-999,97.2277,-999,0.3296,23.9122,949.6083,-999,100.681,12.25,12.321,2.2075,-999,0,-999,-999
3903,971.3976,-999,97.8987,-999,0.3205,24.2618,949.7572,-999,100.9865,12.25,12.4313,2.206,-999,0,-999,-999
3904,971.55,-999,97.3698,-999,0.312,24.475,949.9061,-999,100.8431,12.25,12.4772,2.2095,-999,0,-999,-999
3905,971.7024,-999,94.3836,-999,0.3044,24.4084,950.055,-999,99.7801,12.25,12.3916,2.2233,-999,0,-999,-999
3906,971.8548,-999,91.3973,-999,0.2968,24.3418,950.2039,-999,98.7171,12.25,12.306,2.2371,-999,0,-999,-999
3907,972.0072,-999,88.4799,-999,0.2898,24.3038,950.3528,-999,97.6437,12.25,12.2251,2.2489,-999,0,-999,-999
3908,972.1596,-999,86.9494,-999,0.2948,24.8401,950.5017,-999,96.3606,12.25,12.2378,2.2197,-999,0,-999,-999
3909,972.312,-999,85.4189,-999,0.2997,25.3765,950.6507,-999,95.0776,12.25,12.2504,2.1904,-999,0,-999,-999
3910,972.4644,-999,83.8884,-999,0.3047,25.9129,950.7996,-999,93.7946,12.25,12.2631,2.1612,-999,0,-999,-999
3911,972.6168,-999,81.2955,-999,0.2914,28.4483,950.9485,-999,90.1159,12.25,12.2902,2.207,-999,0,-999,-999
3912,972.7692,-999,78.3789,-999,0.2726,31.593,951.0974,-999,85.7071,12.25,12.3218,2.2758,-999,0,-999,-999
3913,972.9216,-999,75.4622,-999,0.2537,34.7376,951.2463,-999,81.2983,12.25,12.3533,2.3445,-999,0,-999,-999
3914,973.074,-999,75.5641,-999,0.2422,35.3162,951.3953,-999,81.3638,12.25,12.3109,2.3725,-999,0,-999,-999
3915,973.2264,-999,78.8638,-999,0.2386,33.1759,951.5442,-999,86.1699,12.25,12.1902,2.3571,-999,0,-999,-999
3916,973.3788,-999,82.1636,-999,0.2349,31.0356,951.6931,-999,90.9759,12.25,12.0696,2.3418,-999,0,-999,-999
3917,973.5312,-999,85.1283,-999,0.2336,28.8633,951.842,-999,95.4432,12.25,11.9958,2.3219,-999,0,-999,-999
3918,973.6836,-999,86.7919,-999,0.2411,26.5664,951.991,-999,98.5941,12.25,12.1041,2.2837,-999,0,-999,-999
3919,973.836,-999,88.4554,-999,0.2486,24.2695,952.1399,-999,101.7451,12.25,12.2123,2.2455,-999,0,-999,-999
3920,973.9884,-999,90.119,-999,0.2562,21.9725,952.2888,-999,104.8961,12.25,12.3206,2.2073,-999,0,-999,-999
3921,974.1408,-999,86.5826,-999,0.2863,21.7726,952.4377,-999,106.0129,12.25,12.2665,2.206,-999,0,-999,-999
3922,974.2932,-999,82.6178,-999,0.3182,21.7455,952.5866,-999,106.9622,12.25,12.1989,2.2078,-999,0,-999,-999
3923,974.4456,-999,78.6529,-999,0.3502,21.7183,952.7355,-999,107.9114,12.25,12.1314,2.2096,-999,0,-999,-999
3924,974.598,-999,78.4024,-999,0.3548,21.5766,952.8844,-999,107.9137,12.25,12.0994,2.1959,-999,0,-999,-999
3925,974.7504,-999,80.2136,-999,0.3443,21.3714,953.0333,-999,107.3903,12.25,12.0872,2.1736,-999,0,-999,-999
3926,974.9028,-999,82.0248,-999,0.3338,21.1661,953.1822,-999,106.867,12.25,12.0749,2.1513,-999,0,-999,-999
3927,975.0552,-999,83.5005,-999,0.3267,21.0605,953.3311,-999,106.5963,12.25,12.0907,2.1449,-999,0,-999,-999
3928,975.2076,-999,84.3854,-999,0.3256,21.1301,953.4799,-999,106.7707,12.25,12.1559,2.1664,-999,0,-999,-999
3929,975.36,-999,85.2704,-999,0.3244,21.1998,953.6288,-999,106.9451,12.25,12.2211,2.1879,-999,0,-999,-999
3930,975.5124,-999,86.1395,-999,0.3233,21.2189,953.7777,-999,107.1245,12.25,12.2784,2.2075,-999,0,-999,-999
3931,975.6648,-999,86.8295,-999,0.3224,20.6675,953.9266,-999,107.3614,12.25,12.2475,2.2053,-999,0,-999,-999
3932,975.8172,-999,87.5195,-999,0.3215,20.1161,954.0754,-999,107.5982,12.25,12.2166,2.2031,-999,0,-999,-999
3933,975.9696,-999,88.2095,-999,0.3205,19.5647,954.2243,-999,107.835,12.25,12.1857,2.2009,-999,0,-999,-999
3934,976.122,-999,88.3431,-999,0.3191,18.9981,954.3731,-999,108.2783,12.25,12.2431,2.1965,-999,0,-999,-999
3935,976.2744,-999,88.338,-999,0.3175,18.4278,954.522,-999,108.773,12.25,12.3225,2.1916,-999,0,-999,-999
3936,976.4268,-999,88.333,-999,0.316,17.8575,954.6708,-999,109.2677,12.25,12.4019,2.1867,-999,0,-999,-999
3937,976.5792,-999,89.0363,-999,0.3178,17.6036,954.8197,-999,109.3301,12.25,12.4402,2.1914,-999,0,-999,-999
3938,976.7316,-999,90.3943,-999,0.3229,17.6422,954.9685,-999,108.993,12.25,12.4405,2.2049,-999,0,-999,-999
3939,976.884,-999,91.7524,-999,0.328,17.6808,955.1174,-999,108.6558,12.25,12.4408,2.2184,-999,0,-999,-999
3940,977.0364,-999,92.4537,-999,0.332,17.6573,955.2662,-999,108.3789,12.25,12.4419,2.2279,-999,0,-999,-999
3941,977.1888,-999,91.062,-999,0.3325,17.4359,955.415,-999,108.2937,12.25,12.4454,2.2247,-999,0,-999,-999
3942,977.3412,-999,89.6702,-999,0.333,17.2145,955.5639,-999,108.2086,12.25,12.449,2.2215,-999,0,-999,-999
3943,977.4936,-999,88.2785,-999,0.3335,16.9931,955.7127,-999,108.1234,12.25,12.4525,2.2183,-999,0,-999,-999
3944,977.646,-999,94.6694,-999,0.331,16.8448,955.8615,-999,108.4138,12.25,12.5326,2.2181,-999,0,-999,-999
3945,977.7984,-999,101.4014,-999,0.3284,16.6997,956.0103,-999,108.7207,12.25,12.616,2.218,-999,0,-999,-999
3946,977.9508,-999,108.1334,-999,0.3258,16.5545,956.1591,-999,109.0275,12.25,12.6995,2.2178,-999,0,-999,-999
3947,978.1032,-999,107.9055,-999,0.3232,16.5588,956.3079,-999,108.8363,12.25,12.6511,2.2207,-999,0,-999,-999
3948,978.2556,-999,104.3594,-999,0.3206,16.6343,956.4567,-999,108.4077,12.25,12.54,2.2249,-999,0,-999,-999
3949,978.408,-999,100.8134,-999,0.318,16.7098,956.6055,-999,107.9792,12.25,12.4288,2.2291,-999,0,-999,-999
3950,978.5604,-999,96.8879,-999,0.3189,16.7886,956.7543,-999,107.9561,12.25,12.3661,2.2234,-999,0,-999,-999
3951,978.7128,-999,92.3845,-999,0.325,16.8724,956.9031,-999,108.5506,12.25,12.377,2.2026,-999,0,-999,-999
3952,978.8652,-999,87.881,-999,0.3311,16.9562,957.0519,-999,109.1452,12.25,12.388,2.1819,-999,0,-999,-999
3953,979.0176,-999,84.3128,-999,0.3362,17.0198,957.2007,-999,109.6085,12.25,12.3988,2.165,-999,0,-999,-999
3954,979.17,-999,87.9075,-999,0.3341,16.9285,957.3494,-999,109.0663,12.25,12.4083,2.1777,-999,0,-999,-999
3955,979.3224,-999,91.5022,-999,0.332,16.8371,957.4982,-999,108.5241,12.25,12.4177,2.1904,-999,0,-999,-999
3956,979.4748,-999,95.0968,-999,0.3298,16.7457,957.647,-999,107.9819,12.25,12.4272,2.2031,-999,0,-999,-999
3957,979.6272,-999,95.8707,-999,0.3359,16.6698,957.7958,-999,107.7939,12.25,12.3725,2.2032,-999,0,-999,-999
3958,979.7796,-999,96.0856,-999,0.3435,16.597,957.9445,-999,107.6759,12.25,12.3051,2.2008,-999,0,-999,-999
3959,979.932,-999,96.3006,-999,0.3512,16.5241,958.0933,-999,107.558,12.25,12.2377,2.1985,-999,0,-999,-999
3960,980.0844,-999,96.0836,-999,0.35,16.6373,958.242,-999,107.296,12.25,12.2735,2.2002,-999,0,-999,-999
3961,980.2368,-999,95.5185,-999,0.3416,16.9005,958.3908,-999,106.9177,12.25,12.3925,2.2052,-999,0,-999,-999
3962,980.3892,-999,94.9534,-999,0.3333,17.1637,958.5395,-999,106.5395,12.25,12.5115,2.2101,-999,0,-999,-999
3963,980.5416,-999,93.6611,-999,0.3244,17.4264,958.6883,-999,106.1203,12.25,12.5956,2.218,-999,0,-999,-999
3964,980.694,-999,90.4318,-999,0.3141,17.6879,958.837,-999,105.5917,12.25,12.5868,2.2339,-999,0,-999,-999
3965,980.8464,-999,87.2025,-999,0.3039,17.9494,958.9857,-999,105.0631,12.25,12.578,2.2497,-999,0,-999,-999
3966,980.9988,-999,83.9732,-999,0.2936,18.2109,959.1345,-999,104.5346,12.25,12.5692,2.2655,-999,0,-999,-999
3967,981.1512,-999,85.8914,-999,0.3,17.8481,959.2832,-999,105.2941,12.25,12.5234,2.2303,-999,0,-999,-999
3968,981.3036,-999,87.8504,-999,0.3065,17.4802,959.4319,-999,106.0639,12.25,12.4774,2.1946,-999,0,-999,-999
3969,981.456,-999,89.8094,-999,0.313,17.1124,959.5806,-999,106.8337,12.25,12.4313,2.159,-999,0,-999,-999
3970,981.6084,-999,90.6584,-999,0.3186,17.0055,959.7293,-999,106.9111,12.25,12.4466,2.163,-999,0,-999,-999
3971,981.7608,-999,91.0569,-999,0.3238,17.0045,959.8781,-999,106.7074,12.25,12.4867,2.1831,-999,0,-999,-999
3972,981.9132,-999,91.4554,-999,0.3291,17.0034,960.0268,-999,106.5037,12.25,12.5269,2.2032,-999,0,-999,-999
3973,982.0656,-999,92.1402,-999,0.336,17.0451,960.1755,-999,106.2438,12.25,12.5251,2.2109,-999,0,-999,-999
3974,982.218,-999,93.2038,-999,0.3451,17.1431,960.3242,-999,105.9095,12.25,12.4678,2.2022,-999,0,-999,-999
3975,982.3704,-999,94.2675,-999,0.3543,17.2412,960.4729,-999,105.5752,12.25,12.4106,2.1934,-999,0,-999,-999
3976,982.5228,-999,95.2224,-999,0.3599,17.3558,960.6216,-999,105.3522,12.25,12.3623,2.1847,-999,0,-999,-999
3977,982.6752,-999,95.5589,-999,0.3455,17.565,960.7703,-999,105.762,12.25,12.3655,2.1765,-999,0,-999,-999
3978,982.8276,-999,95.8954,-999,0.3311,17.7742,960.919,-999,106.1718,12.25,12.3687,2.1682,-999,0,-999,-999
3979,982.98,-999,96.2319,-999,0.3167,17.9834,961.0677,-999,106.5816,12.25,12.3718,2.16,-999,0,-999,-999
3980,983.1324,-999,94.7576,-999,0.3213,18.1523,961.2164,-999,105.8711,12.25,12.4082,2.1701,-999,0,-999,-999
3981,983.2848,-999,93.0099,-999,0.3289,18.3151,961.3651,-999,104.9914,12.25,12.4496,2.1829,-999,0,-999,-999
3982,983.4372,-999,91.2621,-999,0.3364,18.4778,961.5138,-999,104.1117,12.25,12.491,2.1957,-999,0,-999,-999
3983,983.5896,-999,88.8788,-999,0.3368,19.7981,961.6625,-999,99.5184,12.25,12.5242,2.1936,-999,0,-999,-999
3984,983.742,-999,86.0501,-999,0.3324,21.9296,961.8111,-999,92.3222,12.25,12.5517,2.1811,-999,0,-999,-999
3985,983.8944,-999,83.2214,-999,0.3279,24.0611,961.9598,-999,85.126,12.25,12.5792,2.1685,-999,0,-999,-999
3986,984.0468,-999,79.2208,-999,0.3125,29.4405,962.1085,-999,78.7961,12.25,12.599,2.1786,-999,0,-999,-999
3987,984.1992,-999,72.5757,-999,0.2724,42.1486,962.2572,-999,74.4211,12.25,12.6012,2.2398,-999,0,-999,-999
3988,984.3516,-999,65.9306,-999,0.2323,54.8566,962.4059,-999,70.0461,12.25,12.6034,2.3009,-999,0,-999,-999
3989,984.504,-999,59.4463,-999,0.1927,67.1414,962.5545,-999,65.8748,12.25,12.6039,2.3612,-999,0,-999,-999
3990,984.6564,-999,58.9236,-999,0.1712,63.7235,962.7032,-999,69.2634,12.25,12.544,2.3889,-999,0,-999,-999
3991,984.8088,-999,58.4009,-999,0.1497,60.3056,962.8519,-999,72.652,12.25,12.4841,2.4167,-999,0,-999,-999
3992,984.9612,-999,57.8783,-999,0.1282,56.8877,963.0005,-999,76.0405,12.25,12.4241,2.4444,-999,0,-999,-999
3993,985.1136,-999,61.9164,-999,0.148,49.0381,963.1492,-999,82.868,12.25,12.3768,2.3912,-999,0,-999,-999
3994,985.266,-999,67.5122,-999,0.182,39.6749,963.2979,-999,90.8701,12.25,12.3338,2.3103,-999,0,-999,-999
3995,985.4184,-999,73.1081,-999,0.216,30.3116,963.4465,-999,98.8722,12.25,12.2908,2.2295,-999,0,-999,-999
3996,985.5708,-999,79.1228,-999,0.245,25.1401,963.5952,-999,103.9584,12.25,12.306,2.1886,-999,0,-999,-999
3997,985.7232,-999,85.6204,-999,0.2682,24.7997,963.7438,-999,105.6839,12.25,12.3884,2.1938,-999,0,-999,-999
3998,985.8756,-999,92.1179,-999,0.2914,24.4593,963.8925,-999,107.4094,12.25,12.4708,2.1991,-999,0,-999,-999
3999,986.028,-999,96.4127,-999,0.3123,24.4513,964.0411,-999,108.4378,12.25,12.5197,2.2044,-999,0,-999,-999
4000,986.1804,-999,90.9207,-999,0.3232,25.9204,964.1898,-999,106.3687,12.25,12.42,2.2103,-999,0,-999,-999
4001,986.3328,-999,85.4288,-999,0.3341,27.3894,964.3384,-999,104.2995,12.25,12.3203,2.2162,-999,0,-999,-999
4002,986.4852,-999,79.9368,-999,0.345,28.8585,964.4871,-999,102.2304,12.25,12.2206,2.2221,-999,0,-999,-999
4003,986.6376,-999,76.3735,-999,0.3139,31.2169,964.6357,-999,97.9573,12.25,12.4465,2.2602,-999,0,-999,-999
4004,986.79,-999,73.0177,-999,0.2783,33.6709,964.7844,-999,93.4471,12.25,12.7074,2.3017,-999,0,-999,-999
4005,986.9424,-999,69.6618,-999,0.2427,36.125,964.933,-999,88.9369,12.25,12.9683,2.3433,-999,0,-999,-999
4006,987.0948,-999,70.2556,-999,0.2256,35.2722,965.0816,-999,89.5238,12.25,12.9591,2.3612,-999,0,-999,-999
4007,987.2472,-999,73.2493,-999,0.2198,32.4102,965.2303,-999,93.2076,12.25,12.7856,2.3648,-999,0,-999,-999
4008,987.3996,-999,76.2429,-999,0.214,29.5483,965.3789,-999,96.8914,12.25,12.6122,2.3685,-999,0,-999,-999
4009,987.552,-999,79.3943,-999,0.217,27.4041,965.5275,-999,99.3158,12.25,12.4963,2.3579,-999,0,-999,-999
4010,987.7044,-999,82.8505,-999,0.2373,26.6459,965.6762,-999,99.3086,12.25,12.4915,2.3201,-999,0,-999,-999
4011,987.8568,-999,86.3066,-999,0.2575,25.8877,965.8248,-999,99.3014,12.25,12.4867,2.2823,-999,0,-999,-999
4012,988.0092,-999,89.1436,-999,0.2755,25.3601,965.9734,-999,99.005,12.25,12.4861,2.249,-999,0,-999,-999
4013,988.1616,-999,82.3425,-999,0.258,28.422,966.122,-999,94.2066,12.25,12.5519,2.2866,-999,0,-999,-999
4014,988.314,-999,75.5414,-999,0.2406,31.484,966.2706,-999,89.4082,12.25,12.6176,2.3242,-999,0,-999,-999
4015,988.4664,-999,68.7402,-999,0.2231,34.546,966.4193,-999,84.6098,12.25,12.6833,2.3618,-999,0,-999,-999
4016,988.6188,-999,69.7971,-999,0.2109,32.8723,966.5679,-999,86.1497,12.25,12.688,2.3692,-999,0,-999,-999
4017,988.7712,-999,73.0765,-999,0.2002,29.8592,966.7165,-999,89.4821,12.25,12.6755,2.368,-999,0,-999,-999
4018,988.9236,-999,76.3558,-999,0.1895,26.8462,966.8651,-999,92.8146,12.25,12.663,2.3669,-999,0,-999,-999
4019,989.076,-999,78.4552,-999,0.1965,24.4175,967.0137,-999,95.7888,12.25,12.6946,2.3535,-999,0,-999,-999
4020,989.2284,-999,79.3684,-999,0.2213,22.5764,967.1623,-999,98.4028,12.25,12.7706,2.3278,-999,0,-999,-999
4021,989.3808,-999,80.2816,-999,0.2461,20.7353,967.3109,-999,101.0167,12.25,12.8466,2.3021,-999,0,-999,-999
4022,989.5332,-999,81.8868,-999,0.2656,19.2292,967.4595,-999,102.76,12.25,12.9034,2.2878,-999,0,-999,-999
4023,989.6856,-999,85.9767,-999,0.2658,18.926,967.6081,-999,101.377,12.25,12.8908,2.3148,-999,0,-999,-999
4024,989.838,-999,90.0665,-999,0.2661,18.6228,967.7567,-999,99.994,12.25,12.8782,2.3418,-999,0,-999,-999
4025,989.9904,-999,94.1563,-999,0.2664,18.3196,967.9053,-999,98.611,12.25,12.8656,2.3688,-999,0,-999,-999
4026,990.1428,-999,95.6068,-999,0.2824,18.374,968.0539,-999,99.2048,12.25,12.8118,2.3085,-999,0,-999,-999
4027,990.2952,-999,96.8798,-999,0.2993,18.4524,968.2025,-999,99.9314,12.25,12.7552,2.2423,-999,0,-999,-999
4028,990.4476,-999,98.1527,-999,0.3163,18.5308,968.351,-999,100.6581,12.25,12.6986,2.1761,-999,0,-999,-999
4029,990.6,-999,96.6255,-999,0.3048,19.9238,968.4996,-999,100.0656,12.25,12.7011,2.1792,-999,0,-999,-999
4030,990.7524,-999,93.6308,-999,0.2782,22.0058,968.6482,-999,98.782,12.25,12.7346,2.2185,-999,0,-999,-999
4031,990.9048,-999,90.6362,-999,0.2517,24.0877,968.7968,-999,97.4984,12.25,12.7681,2.2578,-999,0,-999,-999
4032,991.0572,-999,88.3651,-999,0.2367,26.0296,968.9454,-999,97.1672,12.25,12.7192,2.2827,-999,0,-999,-999
4033,991.2096,-999,87.2983,-999,0.2407,27.7381,969.0939,-999,98.4212,12.25,12.5334,2.2836,-999,0,-999,-999
4034,991.362,-999,86.2316,-999,0.2447,29.4467,969.2425,-999,99.6751,12.25,12.3475,2.2844,-999,0,-999,-999
4035,991.5144,-999,85.1935,-999,0.2512,31.0817,969.3911,-999,100.8581,12.25,12.1784,2.2806,-999,0,-999,-999
4036,991.6668,-999,84.4307,-999,0.2804,32.0112,969.5397,-999,101.361,12.25,12.1698,2.231,-999,0,-999,-999
4037,991.8192,-999,83.668,-999,0.3097,32.9408,969.6882,-999,101.8639,12.25,12.1611,2.1815,-999,0,-999,-999
4038,991.9716,-999,82.9052,-999,0.339,33.8703,969.8368,-999,102.3668,12.25,12.1524,2.132,-999,0,-999,-999
4039,992.124,-999,81.8033,-999,0.3394,34.3721,969.9854,-999,102.275,12.25,12.1595,2.147,-999,0,-999,-999
4040,992.2764,-999,80.6237,-999,0.3332,34.776,970.1339,-999,102.0471,12.25,12.1701,2.1767,-999,0,-999,-999
4041,992.4288,-999,79.4442,-999,0.327,35.1799,970.2825,-999,101.8192,12.25,12.1807,2.2065,-999,0,-999,-999
4042,992.5812,-999,78.1471,-999,0.319,35.3123,970.431,-999,101.8446,12.25,12.1596,2.2128,-999,0,-999,-999
4043,992.7336,-999,76.7469,-999,0.3096,35.2066,970.5796,-999,102.092,12.25,12.1107,2.1987,-999,0,-999,-999
4044,992.886,-999,75.3468,-999,0.3001,35.1009,970.7281,-999,102.3395,12.25,12.0618,2.1845,-999,0,-999,-999
4045,993.0384,-999,74.3461,-999,0.2946,35.2462,970.8767,-999,102.5442,12.25,12.035,2.1703,-999,0,-999,-999
4046,993.1908,-999,74.5315,-999,0.3008,36.1364,971.0252,-999,102.6221,12.25,12.0736,2.1564,-999,0,-999,-999
4047,993.3432,-999,74.7169,-999,0.307,37.0266,971.1738,-999,102.6999,12.25,12.1123,2.1424,-999,0,-999,-999
4048,993.4956,-999,74.9023,-999,0.3133,37.9168,971.3223,-999,102.7778,12.25,12.1509,2.1285,-999,0,-999,-999
4049,993.648,-999,74.9026,-999,0.3164,38.0858,971.4709,-999,102.946,12.25,12.1231,2.1515,-999,0,-999,-999
4050,993.8004,-999,74.8975,-999,0.3194,38.2335,971.6194,-999,103.1168,12.25,12.0932,2.1757,-999,0,-999,-999
4051,993.9528,-999,74.8924,-999,0.3225,38.3811,971.7679,-999,103.2877,12.25,12.0634,2.1998,-999,0,-999,-999
4052,994.1052,-999,75.4856,-999,0.3217,38.6182,971.9165,-999,103.6832,12.25,12.0245,2.1908,-999,0,-999,-999
4053,994.2576,-999,76.3472,-999,0.3193,38.8954,972.065,-999,104.1794,12.25,11.9815,2.167,-999,0,-999,-999
4054,994.41,-999,77.2088,-999,0.3169,39.1726,972.2135,-999,104.6756,12.25,11.9385,2.1431,-999,0,-999,-999
4055,994.5624,-999,77.9843,-999,0.3066,39.9505,972.362,-999,104.5632,12.25,11.9418,2.1355,-999,0,-999,-999
4056,994.7148,-999,78.6358,-999,0.2849,41.4504,972.5106,-999,103.5729,12.25,12.0116,2.1512,-999,0,-999,-999
4057,994.8672,-999,79.2873,-999,0.2631,42.9504,972.6591,-999,102.5827,12.25,12.0814,2.1669,-999,0,-999,-999
4058,995.0196,-999,79.3224,-999,0.244,44.2229,972.8076,-999,101.7297,12.25,12.1376,2.1815,-999,0,-999,-999
4059,995.172,-999,75.181,-999,0.2425,43.9542,972.9561,-999,101.8071,12.25,12.1015,2.1883,-999,0,-999,-999
4060,995.3244,-999,71.0395,-999,0.2409,43.6854,973.1047,-999,101.8844,12.25,12.0654,2.1951,-999,0,-999,-999
4061,995.4768,-999,66.898,-999,0.2394,43.4167,973.2532,-999,101.9618,12.25,12.0293,2.2019,-999,0,-999,-999
4062,995.6292,-999,64.7688,-999,0.2514,43.369,973.4017,-999,102.2138,12.25,12.0408,2.1797,-999,0,-999,-999
4063,995.7816,-999,63.0009,-999,0.2658,43.3609,973.5502,-999,102.4972,12.25,12.061,2.1522,-999,0,-999,-999
4064,995.934,-999,61.233,-999,0.2802,43.3529,973.6987,-999,102.7805,12.25,12.0811,2.1248,-999,0,-999,-999
4065,996.0864,-999,60.9364,-999,0.2812,43.8905,973.8472,-999,102.8378,12.25,12.0907,2.1267,-999,0,-999,-999
4066,996.2388,-999,61.7636,-999,0.2721,44.845,973.9957,-999,102.7224,12.25,12.0922,2.1511,-999,0,-999,-999
4067,996.3912,-999,62.5908,-999,0.2629,45.7995,974.1442,-999,102.6069,12.25,12.0937,2.1754,-999,0,-999,-999
4068,996.5436,-999,63.6306,-999,0.2589,46.616,974.2927,-999,102.3466,12.25,12.0829,2.1901,-999,0,-999,-999
4069,996.696,-999,65.2008,-999,0.2677,47.0881,974.4412,-999,101.7249,12.25,12.0414,2.1807,-999,0,-999,-999
4070,996.8484,-999,66.7709,-999,0.2764,47.5603,974.5897,-999,101.1032,12.25,11.9999,2.1712,-999,0,-999,-999
4071,997.0008,-999,68.3239,-999,0.2852,48.0308,974.7382,-999,100.4833,12.25,11.9592,2.1619,-999,0,-999,-999
4072,997.1532,-999,66.6208,-999,0.2857,48.1726,974.8867,-999,100.2145,12.25,12.0752,2.1728,-999,0,-999,-999
4073,997.3056,-999,64.9177,-999,0.2863,48.3144,975.0352,-999,99.9457,12.25,12.1912,2.1837,-999,0,-999,-999
4074,997.458,-999,63.2146,-999,0.2868,48.4561,975.1837,-999,99.6769,12.25,12.3072,2.1946,-999,0,-999,-999
4075,997.6104,-999,66.8433,-999,0.2809,46.2759,975.3321,-999,99.4933,12.25,12.2598,2.204,-999,0,-999,-999
4076,997.7628,-999,72.5004,-999,0.2726,43.2122,975.4806,-999,99.342,12.25,12.1502,2.213,-999,0,-999,-999
4077,997.9152,-999,78.1575,-999,0.2642,40.1485,975.6291,-999,99.1908,12.25,12.0406,2.2219,-999,0,-999,-999
4078,998.0676,-999,82.8886,-999,0.2675,37.654,975.7776,-999,99.4616,12.25,12.0219,2.2197,-999,0,-999,-999
4079,998.22,-999,86.458,-999,0.2853,35.8734,975.9261,-999,100.2619,12.25,12.1174,2.2034,-999,0,-999,-999
4080,998.3724,-999,90.0275,-999,0.3032,34.0929,976.0745,-999,101.0622,12.25,12.2128,2.1871,-999,0,-999,-999
4081,998.5248,-999,93.1708,-999,0.317,32.5754,976.223,-999,101.7527,12.25,12.2885,2.1762,-999,0,-999,-999
4082,998.6772,-999,94.1216,-999,0.3103,32.4115,976.3715,-999,101.8782,12.25,12.2623,2.1927,-999,0,-999,-999
4083,998.8296,-999,95.0724,-999,0.3037,32.2476,976.5199,-999,102.0038,12.25,12.2362,2.2093,-999,0,-999,-999
4084,998.982,-999,96.0232,-999,0.297,32.0837,976.6684,-999,102.1293,12.25,12.2101,2.2258,-999,0,-999,-999
4085,999.1344,-999,96.9472,-999,0.3034,32.163,976.8169,-999,102.1807,12.25,12.1471,2.2236,-999,0,-999,-999
